x,T
0,0.685139
0.02,0.670764
0.04,0.656428
0.06,0.642131
0.08,0.627872
0.1,0.61365
0.12,0.599464
0.14,0.585314
0.16,0.571199
0.18,0.557119
0.2,0.543072
0.22,0.529058
0.24,0.515077
0.26,0.501127
0.28,0.487208
0.3,0.473319
0.32,0.45946
0.34,0.445629
0.36,0.431826
0.38,0.418051
0.4,0.404301
0.42,0.390577
0.44,0.376878
0.46,0.363203
0.48,0.349551
0.5,0.335922
0.52,0.322314
0.54,0.308727
0.56,0.295159
0.58,0.281611
0.6,0.268081
0.62,0.254569
0.64,0.241073
0.66,0.227593
0.68,0.214127
0.7,0.200676
0.72,0.187238
0.74,0.173812
0.76,0.160398
0.78,0.146994
0.8,0.1336
0.82,0.120215
0.84,0.106838
0.86,0.0934674
0.88,0.0801034
0.9,0.0667447
0.92,0.0533905
0.94,0.0400398
0.96,0.0266917
0.98,0.0133454
1,0
