x,T
0,0.784854
0.02,0.768848
0.04,0.75286
0.06,0.73689
0.08,0.720938
0.1,0.705003
0.12,0.689085
0.14,0.673183
0.16,0.657298
0.18,0.641429
0.2,0.625575
0.22,0.609736
0.24,0.593912
0.26,0.578103
0.28,0.562308
0.3,0.546527
0.32,0.530759
0.34,0.515004
0.36,0.499262
0.38,0.483533
0.4,0.467815
0.42,0.452109
0.44,0.436415
0.46,0.420731
0.48,0.405058
0.5,0.389395
0.52,0.373742
0.54,0.358098
0.56,0.342463
0.58,0.326837
0.6,0.311219
0.62,0.295609
0.64,0.280007
0.66,0.264412
0.68,0.248823
0.7,0.233241
0.72,0.217665
0.74,0.202094
0.76,0.186528
0.78,0.170967
0.8,0.155411
0.82,0.139859
0.84,0.12431
0.86,0.108764
0.88,0.0932211
0.9,0.0776806
0.92,0.0621421
0.94,0.0466052
0.96,0.0310695
0.98,0.0155345
1,0
