x,T
0,0.493927
0.02,0.482256
0.04,0.470686
0.06,0.459216
0.08,0.447845
0.1,0.43657
0.12,0.425391
0.14,0.414306
0.16,0.403314
0.18,0.392412
0.2,0.3816
0.22,0.370876
0.24,0.360237
0.26,0.349684
0.28,0.339212
0.3,0.328822
0.32,0.31851
0.34,0.308275
0.36,0.298116
0.38,0.28803
0.4,0.278015
0.42,0.26807
0.44,0.258192
0.46,0.248379
0.48,0.238629
0.5,0.228941
0.52,0.219312
0.54,0.209739
0.56,0.200221
0.58,0.190756
0.6,0.18134
0.62,0.171973
0.64,0.162652
0.66,0.153374
0.68,0.144137
0.7,0.134939
0.72,0.125777
0.74,0.116649
0.76,0.107554
0.78,0.0984872
0.8,0.0894478
0.82,0.0804328
0.84,0.07144
0.86,0.0624668
0.88,0.0535109
0.9,0.0445698
0.92,0.035641
0.94,0.0267221
0.96,0.0178106
0.98,0.00890407
1,0
