x,T
0,0.576271
0.02,0.563507
0.04,0.550814
0.06,0.53819
0.08,0.525635
0.1,0.513148
0.12,0.500727
0.14,0.488372
0.16,0.476081
0.18,0.463854
0.2,0.451688
0.22,0.439583
0.24,0.427537
0.26,0.41555
0.28,0.40362
0.3,0.391745
0.32,0.379925
0.34,0.368158
0.36,0.356443
0.38,0.344778
0.4,0.333162
0.42,0.321594
0.44,0.310072
0.46,0.298594
0.48,0.28716
0.5,0.275768
0.52,0.264415
0.54,0.253102
0.56,0.241826
0.58,0.230586
0.6,0.21938
0.62,0.208207
0.64,0.197065
0.66,0.185953
0.68,0.174868
0.7,0.16381
0.72,0.152777
0.74,0.141767
0.76,0.130779
0.78,0.11981
0.8,0.10886
0.82,0.0979261
0.84,0.0870076
0.86,0.0761024
0.88,0.0652088
0.9,0.0543253
0.92,0.0434502
0.94,0.0325818
0.96,0.0217184
0.98,0.0108584
1,0
