x,T
0,0.748491
0.02,0.733097
0.04,0.717727
0.06,0.702383
0.08,0.687062
0.1,0.671764
0.12,0.65649
0.14,0.641239
0.16,0.62601
0.18,0.610803
0.2,0.595617
0.22,0.580452
0.24,0.565307
0.26,0.550182
0.28,0.535077
0.3,0.519991
0.32,0.504923
0.34,0.489874
0.36,0.474842
0.38,0.459827
0.4,0.444828
0.42,0.429846
0.44,0.414879
0.46,0.399927
0.48,0.38499
0.5,0.370067
0.52,0.355157
0.54,0.340261
0.56,0.325377
0.58,0.310504
0.6,0.295644
0.62,0.280794
0.64,0.265954
0.66,0.251125
0.68,0.236304
0.7,0.221493
0.72,0.206689
0.74,0.191893
0.76,0.177105
0.78,0.162323
0.8,0.147547
0.82,0.132777
0.84,0.118011
0.86,0.10325
0.88,0.0884928
0.9,0.073739
0.92,0.0589879
0.94,0.044239
0.96,0.0294917
0.98,0.0147456
1,0
