x,T
0,0.772313
0.02,0.75652
0.04,0.740748
0.06,0.724996
0.08,0.709263
0.1,0.69355
0.12,0.677855
0.14,0.662179
0.16,0.646522
0.18,0.630882
0.2,0.615259
0.22,0.599654
0.24,0.584065
0.26,0.568493
0.28,0.552937
0.3,0.537396
0.32,0.52187
0.34,0.506359
0.36,0.490862
0.38,0.475379
0.4,0.45991
0.42,0.444454
0.44,0.42901
0.46,0.413579
0.48,0.398159
0.5,0.382751
0.52,0.367354
0.54,0.351968
0.56,0.336591
0.58,0.321225
0.6,0.305867
0.62,0.290519
0.64,0.275179
0.66,0.259847
0.68,0.244523
0.7,0.229205
0.72,0.213895
0.74,0.19859
0.76,0.183292
0.78,0.167999
0.8,0.15271
0.82,0.137426
0.84,0.122147
0.86,0.106871
0.88,0.0915975
0.9,0.0763271
0.92,0.061059
0.94,0.0457927
0.96,0.0305277
0.98,0.0152636
1,0
