x,T
0,0.742268
0.02,0.726977
0.04,0.711711
0.06,0.696472
0.08,0.681257
0.1,0.666068
0.12,0.650902
0.14,0.635761
0.16,0.620643
0.18,0.605548
0.2,0.590475
0.22,0.575425
0.24,0.560395
0.26,0.545387
0.28,0.530399
0.3,0.515432
0.32,0.500483
0.34,0.485554
0.36,0.470643
0.38,0.45575
0.4,0.440875
0.42,0.426016
0.44,0.411174
0.46,0.396347
0.48,0.381536
0.5,0.36674
0.52,0.351958
0.54,0.337189
0.56,0.322434
0.58,0.307691
0.6,0.292961
0.62,0.278241
0.64,0.263533
0.66,0.248835
0.68,0.234147
0.7,0.219468
0.72,0.204797
0.74,0.190135
0.76,0.17548
0.78,0.160832
0.8,0.146191
0.82,0.131555
0.84,0.116925
0.86,0.102299
0.88,0.0876774
0.9,0.0730592
0.92,0.0584439
0.94,0.0438309
0.96,0.0292196
0.98,0.0146095
1,0
