x,T
0,0.595469
0.02,0.582434
0.04,0.569464
0.06,0.556558
0.08,0.543713
0.1,0.530931
0.12,0.518209
0.14,0.505547
0.16,0.492943
0.18,0.480396
0.2,0.467906
0.22,0.455471
0.24,0.443091
0.26,0.430763
0.28,0.418487
0.3,0.406261
0.32,0.394085
0.34,0.381957
0.36,0.369876
0.38,0.357841
0.4,0.34585
0.42,0.333902
0.44,0.321996
0.46,0.310131
0.48,0.298305
0.5,0.286517
0.52,0.274765
0.54,0.263049
0.56,0.251366
0.58,0.239716
0.6,0.228097
0.62,0.216507
0.64,0.204946
0.66,0.193411
0.68,0.181902
0.7,0.170416
0.72,0.158953
0.74,0.147511
0.76,0.136089
0.78,0.124685
0.8,0.113297
0.82,0.101924
0.84,0.0905649
0.86,0.0792178
0.88,0.0678813
0.9,0.0565539
0.92,0.045234
0.94,0.0339202
0.96,0.0226109
0.98,0.0113047
1,0
