x,T
0,0.31694
0.02,0.307275
0.04,0.297795
0.06,0.288497
0.08,0.27938
0.1,0.27044
0.12,0.261677
0.14,0.253087
0.16,0.244667
0.18,0.236416
0.2,0.22833
0.22,0.220407
0.24,0.212643
0.26,0.205036
0.28,0.197583
0.3,0.19028
0.32,0.183124
0.34,0.176112
0.36,0.16924
0.38,0.162506
0.4,0.155904
0.42,0.149433
0.44,0.143088
0.46,0.136865
0.48,0.13076
0.5,0.124771
0.52,0.118892
0.54,0.11312
0.56,0.10745
0.58,0.10188
0.6,0.0964033
0.62,0.0910174
0.64,0.0857176
0.66,0.0804996
0.68,0.0753591
0.7,0.0702916
0.72,0.065293
0.74,0.0603586
0.76,0.055484
0.78,0.0506648
0.8,0.0458965
0.82,0.0411744
0.84,0.036494
0.86,0.0318508
0.88,0.0272402
0.9,0.0226574
0.92,0.018098
0.94,0.0135572
0.96,0.00903033
0.98,0.00451283
1,0
