x,T
0,0.768946
0.02,0.75321
0.04,0.737495
0.06,0.721801
0.08,0.706127
0.1,0.690473
0.12,0.674838
0.14,0.659223
0.16,0.643626
0.18,0.628047
0.2,0.612487
0.22,0.596944
0.24,0.581418
0.26,0.56591
0.28,0.550417
0.3,0.534941
0.32,0.51948
0.34,0.504034
0.36,0.488603
0.38,0.473186
0.4,0.457783
0.42,0.442394
0.44,0.427018
0.46,0.411654
0.48,0.396303
0.5,0.380964
0.52,0.365635
0.54,0.350318
0.56,0.335011
0.58,0.319714
0.6,0.304427
0.62,0.289149
0.64,0.27388
0.66,0.258618
0.68,0.243365
0.7,0.228119
0.72,0.21288
0.74,0.197647
0.76,0.18242
0.78,0.167199
0.8,0.151983
0.82,0.136772
0.84,0.121564
0.86,0.106361
0.88,0.0911603
0.9,0.0759627
0.92,0.0607674
0.94,0.0455739
0.96,0.0303818
0.98,0.0151907
1,0
