x,T
0,0.60815
0.02,0.594934
0.04,0.581778
0.06,0.568681
0.08,0.555643
0.1,0.542663
0.12,0.52974
0.14,0.516872
0.16,0.50406
0.18,0.491301
0.2,0.478595
0.22,0.46594
0.24,0.453336
0.26,0.440782
0.28,0.428277
0.3,0.415818
0.32,0.403406
0.34,0.391039
0.36,0.378716
0.38,0.366435
0.4,0.354197
0.42,0.341998
0.44,0.329839
0.46,0.317717
0.48,0.305633
0.5,0.293583
0.52,0.281568
0.54,0.269586
0.56,0.257635
0.58,0.245715
0.6,0.233823
0.62,0.22196
0.64,0.210122
0.66,0.19831
0.68,0.186521
0.7,0.174755
0.72,0.163009
0.74,0.151283
0.76,0.139576
0.78,0.127885
0.8,0.11621
0.82,0.104549
0.84,0.0929002
0.86,0.0812629
0.88,0.0696356
0.9,0.0580167
0.92,0.0464049
0.94,0.0347987
0.96,0.0231968
0.98,0.0115977
1,0
