x,T
0,0.721604
0.02,0.706649
0.04,0.691726
0.06,0.676832
0.08,0.661968
0.1,0.647132
0.12,0.632325
0.14,0.617546
0.16,0.602795
0.18,0.58807
0.2,0.573371
0.22,0.558698
0.24,0.544051
0.26,0.529427
0.28,0.514828
0.3,0.500252
0.32,0.485699
0.34,0.471169
0.36,0.45666
0.38,0.442171
0.4,0.427704
0.42,0.413256
0.44,0.398827
0.46,0.384417
0.48,0.370025
0.5,0.35565
0.52,0.341292
0.54,0.32695
0.56,0.312623
0.58,0.298311
0.6,0.284013
0.62,0.269729
0.64,0.255457
0.66,0.241198
0.68,0.22695
0.7,0.212713
0.72,0.198486
0.74,0.184268
0.76,0.17006
0.78,0.15586
0.8,0.141667
0.82,0.12748
0.84,0.113301
0.86,0.099126
0.88,0.0849563
0.9,0.0707906
0.92,0.0566284
0.94,0.0424689
0.96,0.0283115
0.98,0.0141554
1,0
