x,T
0,0.584718
0.02,0.571835
0.04,0.559021
0.06,0.546273
0.08,0.533592
0.1,0.520975
0.12,0.508422
0.14,0.495933
0.16,0.483504
0.18,0.471137
0.2,0.458829
0.22,0.446579
0.24,0.434386
0.26,0.42225
0.28,0.410167
0.3,0.398139
0.32,0.386162
0.34,0.374237
0.36,0.362361
0.38,0.350533
0.4,0.338752
0.42,0.327017
0.44,0.315326
0.46,0.303678
0.48,0.292071
0.5,0.280504
0.52,0.268976
0.54,0.257486
0.56,0.246031
0.58,0.23461
0.6,0.223222
0.62,0.211866
0.64,0.200539
0.66,0.18924
0.68,0.177969
0.7,0.166722
0.72,0.1555
0.74,0.144299
0.76,0.13312
0.78,0.121959
0.8,0.110816
0.82,0.0996887
0.84,0.0885759
0.86,0.0774759
0.88,0.0663871
0.9,0.0553079
0.92,0.0442367
0.94,0.0331719
0.96,0.0221119
0.98,0.0110552
1,0
