x,T
0,0.761905
0.02,0.746287
0.04,0.730692
0.06,0.715118
0.08,0.699566
0.1,0.684036
0.12,0.668526
0.14,0.653036
0.16,0.637566
0.18,0.622116
0.2,0.606685
0.22,0.591272
0.24,0.575878
0.26,0.560502
0.28,0.545143
0.3,0.529801
0.32,0.514475
0.34,0.499166
0.36,0.483873
0.38,0.468594
0.4,0.453331
0.42,0.438082
0.44,0.422846
0.46,0.407625
0.48,0.392416
0.5,0.377219
0.52,0.362035
0.54,0.346863
0.56,0.331701
0.58,0.31655
0.6,0.30141
0.62,0.286279
0.64,0.271157
0.66,0.256044
0.68,0.24094
0.7,0.225843
0.72,0.210754
0.74,0.195671
0.76,0.180595
0.78,0.165525
0.8,0.15046
0.82,0.1354
0.84,0.120344
0.86,0.105292
0.88,0.0902443
0.9,0.0751991
0.92,0.0601563
0.94,0.0451155
0.96,0.0300762
0.98,0.0150378
1,0
